,bg_geoid,hc_pop_total,hc_hu_total,hc_workers_textile_apparel,hc_workers_eat_drink,hc_workers_other_retail,hc_workers_other_service,hc_workers_education,hc_workers_other_mfg,hc_workers_total,hc_families_income_below_1k,hc_families_total,hc_families_nw_income_below_1k,hc_families_nw_total,area_acres,zh_FAR,zh_USE_1,zh_USE_2,zh_USE_3,zh_USE_4,zh_USE_5,zh_USE_6,zh_USE_7,zh_USE_8,zh_USE_9,zh_USE_10,zh_USE_11,zh_USE_12,zh_USE_13,zh_USE_14,zh_USE_15,zh_USE_16,zh_USE_17,zh_USE_18,census_tract,name,oi_kid_stay_share,cbd_distance_miles
2975,360471166003,3144.904886941991,1197.441429897986,164.8629571425838,30.759587274331203,119.01781259748172,31.973802580843603,27.080896526917446,218.36748972276322,1205.5376005685314,35.243753805772535,861.3779956090402,4.467668844140382,58.08766907110302,1039.7913462364631,1.6008399280788441,0.20394209341069264,0.20394209341069264,0.20394209341069264,1.0,1.0,1.0,0.7960579065893074,1.0,1.0,1.0,0.7960579065893074,1.0,0.7960579065893074,0.7960579065893074,0.0,0.7960579065893074,0.0,0.0,36047116600,"Kings County, NY",0.2949,7.539506375598024
2976,360471168001,2565.3592348339507,982.9278563514479,123.25488915827013,25.13933751377304,94.60357914025357,26.081949353066076,21.498086104730486,191.3910376128716,1019.2847687018191,25.04316457527426,708.9962436784764,2.44968287990658,27.186586645622032,1061.0873241815445,1.7350089124773622,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047116800,"Kings County, NY",0.2189,7.256387845903529
2977,360471168002,2507.5973579425777,971.7711048799051,123.42669810786613,24.76626880510083,91.39575319708513,25.10721632824531,21.6970802341346,186.1327954383006,993.2587276671277,25.78552527375163,691.2728626404333,2.6707927216379366,28.856436971437038,1010.1499549948669,1.7632293241143306,0.016838209291953274,0.016838209291953274,0.016838209291953274,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9831617907080465,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9831617907080465,0.9999999999999999,0.9831617907080465,0.9831617907080465,0.0,0.9831617907080465,0.0,0.0,36047116800,"Kings County, NY",0.2189,7.197636551550405
2978,360471170001,2377.1341446674774,925.3880619272896,120.58186432178022,23.636770614693425,84.87705209731551,22.697824244574814,21.672100531619115,175.25593151641064,936.6340389531962,25.845420633676085,650.9295455695843,2.874536801100306,31.243202383217533,973.0820753871943,1.8587778375358504,0.04491440526317607,0.04491440526317607,0.04491440526317607,1.0,1.0,1.0,0.955085594736824,1.0,1.0,1.0,0.955085594736824,1.0,0.955085594736824,0.955085594736824,0.0,0.955085594736824,0.0,0.0,36047117000,"Kings County, NY",0.2344,7.121584063436311
2979,360471170002,2495.8420300268126,981.2523071621022,129.03179439761115,24.724971043006622,89.08606010364876,23.346327494214318,22.841903448167944,182.45191314730297,976.373673791141,28.222633418967458,681.1257456799656,3.4057354340638426,39.07191926414997,1009.2439219500641,1.9188989877415192,0.04669811820934666,0.04669811820934666,0.04669811820934666,1.0,1.0,1.0,0.9533018817906533,1.0,1.0,1.0,0.9533018817906533,1.0,0.9533018817906533,0.9533018817906533,0.0,0.9533018817906533,0.0,0.0,36047117000,"Kings County, NY",0.2344,7.119504645841788
2980,360471172011,1781.3679021996963,679.2204803938109,85.43287144320358,16.80433411551438,61.79231912250406,16.08021127975954,16.7304528040655,135.60869774706234,706.8079174956081,17.6756672121386,485.64711916111656,1.7196066212451113,16.13637281809361,909.9885417538775,1.9481168176476633,0.051883182352336826,0.051883182352336826,0.051883182352336826,1.0,1.0,1.0,0.9481168176476632,1.0,1.0,1.0,0.9481168176476632,1.0,0.9481168176476632,0.9481168176476632,0.0,0.9481168176476632,0.0,0.0,36047117201,"Kings County, NY",0.2188,6.969397373092446
2981,360471172012,2030.5036624529544,782.9021124977098,101.69406507626401,19.926324890475147,70.88940475708374,18.617547622717094,18.85221931766369,151.84415533816846,801.0551845828732,21.6392819887631,553.399603268395,2.3520807930852436,24.456179299734682,972.7058460344634,1.940568702737037,0.050430666660938955,0.050430666660938955,0.050430666660938955,1.0,1.0,1.0,0.9495693333390611,1.0,1.0,1.0,0.9495693333390611,1.0,0.9495693333390611,0.9495693333390611,0.0,0.9495693333390611,0.0,0.0,36047117201,"Kings County, NY",0.2188,7.016298238730224
2982,360471172021,1728.4707064784425,647.2795213989785,78.52573304318838,16.054801511223697,61.14070109129863,14.985084215181923,15.919384588415312,133.0085771417851,696.6835150280838,16.020607168507706,476.19802077611234,1.370979010678196,10.914304872147156,979.213171108601,1.7110122034710664,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047117202,"Kings County, NY",0.2471,7.026960639245168
2983,360471172022,2025.9149590383765,771.0363174114109,94.10454048582112,19.22482519765699,72.18741049758135,18.518859345092356,18.035079555008544,154.1027814794515,809.9668532343214,19.242217112530483,558.7289290619074,1.8240813133079854,16.678001827867906,991.6633287906334,1.7233378994415556,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047117202,"Kings County, NY",0.2471,7.091576350343836
2984,360471174001,1890.8649577642934,690.8926273927376,77.56639588645017,18.400222536790075,70.59544261895765,16.92437629026141,16.280102641025177,142.37483768532323,767.9073914564314,16.18206883963765,523.889911281744,1.0184629356881318,9.126828361662877,1022.665140650453,1.4405949045996402,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047117400,"Kings County, NY",0.2569,7.153702359987385
2985,360471174002,2270.4863610502193,850.7637397597324,102.97322414130089,21.562010274332184,82.9185595632049,21.427399144641367,19.226931955506213,172.11695627294264,911.7466682634649,20.099387503791142,628.4249225844719,1.6990236457820829,17.8202370792993,1085.7555141243356,1.6311985381214886,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,36047117400,"Kings County, NY",0.2569,7.219966892325644
2986,360471176011,1696.0557333707532,602.804709356899,57.48742587481279,17.26038350571409,62.37988188687221,14.473829072529703,14.613885615897475,126.17240347761938,692.1786401212081,13.009077862959629,470.8280923556796,0.4787416960182869,4.745503582763939,984.6604307013986,1.2732563519626254,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047117601,"Kings County, NY",0.2135,7.150797117546308
2987,360471176012,2063.5061942299603,747.8004202496045,82.56967031951235,20.609671435061614,76.63152005675212,18.580185270328073,17.075494380379926,155.36655967916755,838.1719771056862,16.84491836814127,571.6614129932299,0.9781266617381111,9.714141971454278,1034.0374205831345,1.4290564916041426,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047117601,"Kings County, NY",0.2135,7.251596585390234
2988,360471176021,1691.772671071535,594.0590193078839,51.09463835994289,18.079408997866892,61.60296195726585,14.702736185008085,13.6361638095688,125.30489330586576,691.6499236636956,11.768749122985543,471.6812213900828,0.21628019741697063,4.171626776085729,1030.0341424756766,1.1389438565867485,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047117602,"Kings County, NY",0.2682,7.195375039917965
2989,360471176022,2008.7790150784833,700.9428120116397,65.11132955359868,20.763181898569954,73.83012022789393,17.919108445702864,15.934610963118836,149.33006689505316,821.3969660054942,13.68572822894504,557.6019611753018,0.3120658238851048,5.3825062470247085,1051.546689451923,1.1973385479828944,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047117602,"Kings County, NY",0.2682,7.331014706393494
2990,360471178001,2416.0644313502016,855.968605022753,96.76710709827951,22.816800829717113,88.97514484825534,22.181399026430835,18.140097488411968,180.69544174834348,964.8575062794474,19.245112673371807,665.2092262797482,1.3048158659466267,16.442878829052926,1069.2914475785362,1.3485006162896547,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047117800,"Kings County, NY",0.227,7.460895850385142
2991,360471180001,1526.3958307515243,554.9978993323513,58.332236402413194,13.810624152866126,57.25338732215456,12.79878272140756,14.631739668666379,114.78043058598882,623.1210471264711,13.174376846985068,423.18045671922795,0.7159101183394051,4.177273697730213,770.1998210401886,1.4807045484524728,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047118000,"Kings County, NY",,7.039907779513785
2992,360471182011,1972.8179123001635,682.5965445975124,52.171908129773925,20.288864260871925,74.47543582154765,17.626060425828097,18.005543369690386,142.4442675214303,812.0826264908969,11.785130138357392,552.598347922891,0.01547164178136946,2.0464914806494567,940.0002258605529,1.000597520591283,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047118201,"Kings County, NY",0.2443,7.3636925736654
2993,360471182012,1892.4968721470748,658.226334065751,53.48455112634008,19.64212046659261,69.90937682121586,16.752352940688432,15.742346491960456,138.89452247200774,776.3141325169353,11.904142960230086,527.9102953803579,0.08917521720683277,3.233029956986425,1029.5891263819772,1.0787213031284062,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047118201,"Kings County, NY",0.2443,7.316452730672908
2994,360471182021,2159.4852608367637,743.7313768416576,54.30958743304289,21.41286975037691,85.05788143658461,18.96391186505752,22.693402138064442,151.46568414917334,894.2685879814583,11.901639244866999,607.8642834433277,0.0,0.9357455643496351,882.3424275441179,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047118202,"Kings County, NY",0.2252,7.450784864606966
2995,360471182022,2146.649343639583,740.2659073333565,56.616996680446775,21.512928052061582,81.5794204557828,19.4277297476004,20.02366640122566,153.74000293238652,885.7189670767737,12.3086400463386,600.6184401132418,0.0050580174052383105,1.4812147558804691,972.9982467099958,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,36047118202,"Kings County, NY",0.2252,7.466113983743395
2996,360471184001,2429.193532436565,833.0952712562457,75.9443829289467,23.640700597939595,93.90649409682189,23.061345127351224,19.954788068935613,175.75319740365387,1001.8589202154732,14.1620522833255,676.7394295201983,0.09858901958586859,3.7067116298775127,1031.9962356002009,1.081491178672733,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,36047118400,"Kings County, NY",0.2402,7.641189110889214
2997,360471184002,2393.6316638665444,826.635962693888,78.59951973362628,23.613915999297628,90.8385467748505,22.331458975998054,18.470971347794563,176.448112167371,983.0249710120121,15.07003476003472,666.3247961500085,0.2292735326285661,5.3712117496121214,1045.6035427978675,1.1027156173636803,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047118400,"Kings County, NY",0.2402,7.564449896147658
2998,360471184003,2334.5346051787033,811.2343299720529,79.37064684545115,23.44494191439811,87.37587559227883,21.48203743017841,17.855945335920392,173.53383423647574,956.1227358720716,15.509140171436522,648.9661929909262,0.34975559713637827,6.307466041689182,1049.2938781791931,1.181592617195296,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047118400,"Kings County, NY",0.2402,7.492209729101692
2999,360471186001,2520.440144053425,845.1709568610955,94.87441917082865,23.091836691090347,98.9629450146041,24.71650785053586,17.258207241720577,186.05265099403158,1031.8392692075276,14.97713338800776,699.1232458940152,0.09196719782306374,5.933645885144806,903.5424541931072,1.0206632100259783,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047118600,"Kings County, NY",0.2092,7.860213811637355
3000,360471186002,2705.0299657961123,922.5098234837583,106.8259618155295,24.298674120677802,103.64602624820014,26.04676857909813,18.82766481314732,203.3548606830774,1095.1456903471767,18.93725182719545,748.9592364394749,0.6111375190939461,12.81119059951736,845.4516565717822,1.103588942296653,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,36047118600,"Kings County, NY",0.2092,7.731893370871275
3001,360471188001,2587.4646461510865,859.2156127124722,102.42874084121115,22.12609822225051,100.41069027735814,25.34949855678869,16.736900351269618,191.16442528583926,1045.8334150685305,15.944714537638605,713.6728286917098,0.24677509513547394,8.239214309030901,1070.2786009648714,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047118800,"Kings County, NY",0.2628,7.988852506715758
3002,360471188002,2650.7166267753037,884.7222896841722,105.28182691792342,22.827567465405824,101.38325087778941,25.14657401995623,16.835979292618912,193.99401927687163,1048.8334245072774,18.637457130701165,727.1191801385887,0.655764939316289,14.472476975519644,1073.4096578721767,1.0701214992439674,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,36047118800,"Kings County, NY",0.2628,7.919543531659619
3003,360471188003,2698.640019656848,911.0751339467255,110.14222157743555,23.00758197392303,102.16331120872812,25.37070102630346,17.35697502510223,196.9257119716102,1053.954869980158,20.80680820208563,737.3939180993865,1.1780393644134215,19.847462280164407,1080.259533056165,1.113431853956068,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047118800,"Kings County, NY",0.2628,7.861324204276397
3004,360471190001,2737.763720098654,955.2987678088297,114.91116084870737,24.23246506031041,102.49776259354834,25.74798190384512,19.15207314003496,202.56988963343562,1076.7439115182501,22.77184331526137,749.7229744329785,1.8116066531876338,23.83093120019474,1058.3898128890573,1.3254196429740461,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,36047119000,"Kings County, NY",0.1924,7.649895770459283
3005,360471190002,2719.2266593369004,929.9450285799436,112.83790983410331,23.77917118923854,103.45755294514447,25.87264412250741,18.563745987926435,202.5623707567679,1082.9920304626078,20.77284906290931,747.593096754087,1.2099392681960095,18.94129199588139,950.7132287096239,1.1310333501773988,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047119000,"Kings County, NY",0.1924,7.78110472996822
3006,360471192001,2766.8999830914227,1011.5099594651438,127.79202430488908,25.845351984660958,101.3853630448466,28.03494020198613,20.826988695825708,202.86179796721706,1072.4750211930304,25.957184747535763,755.4706797175892,2.7622927211111414,34.904238821863686,1095.2421454630894,1.5743023836496801,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047119200,"Kings County, NY",0.2768,7.508649657509648
3007,360471192002,2977.920639106138,1094.470363326919,146.9221229077572,28.56287887075458,109.46334351100744,31.183989786518364,22.81088015004604,212.65083178255514,1142.8669757702298,30.538896300586373,812.0788370354013,3.572741311824581,45.23337948551886,1050.4141880905606,1.5655334705024573,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,36047119200,"Kings County, NY",0.2768,7.619365462714486
3008,360471192003,2836.062467737394,1055.4950985255437,136.07175952853584,27.372540498296843,104.48214260820461,29.3295722861008,22.092055622678863,206.78519005959518,1103.4475339552498,27.685121506075728,776.7156260047988,2.992467058762845,37.09178237768549,1072.0294361743697,1.6283927889211778,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047119200,"Kings County, NY",0.2768,7.468350922996916
3009,360471194001,2968.956446627832,1088.8947523476004,150.70302692304665,28.2509158427153,110.22092216049171,31.31783921341279,23.029531574000274,209.09870720804278,1132.683698931337,31.496986925528144,808.9244658536958,3.8195881660732924,48.472113726558206,1031.783595446595,1.430283866575613,0.06970895354184584,0.06970895354184584,0.06970895354184584,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9302910464581543,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9302910464581543,1.0000000000000002,0.9302910464581543,0.9302910464581543,0.0,0.9302910464581543,0.0,0.0,36047119400,"Kings County, NY",0.2211,7.678769691346333
3010,360471194002,2936.0662918458565,1067.4959030538964,151.74234565409904,27.650750707815508,109.38518340439092,31.133406888382297,22.959661487525867,202.20382231629446,1106.030917137195,32.09537171909325,797.1625987264434,3.904484325918561,51.18002017048103,1038.3677160665857,1.3044003311513706,0.21354766619008708,0.21354766619008708,0.21354766619008708,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.7864523338099129,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.7864523338099129,0.9999999999999999,0.7864523338099129,0.7864523338099129,0.0,0.7864523338099129,0.0,0.0,36047119400,"Kings County, NY",0.2211,7.754628775047247
3011,360471194003,2913.022757145449,1046.2789856509469,150.0230758560087,27.13808136348813,109.09698184111498,30.741082387461447,22.503596079810904,195.1760252128418,1078.7844530695315,32.4656477491147,787.4437680275264,3.8478638600129225,53.44496744982937,1046.2245810691816,1.240692087109884,0.32024675454638707,0.32024675454638707,0.32024675454638707,1.0,1.0,1.0,0.6797532454536129,1.0,1.0,1.0,0.6797532454536129,1.0,0.6797532454536129,0.6797532454536129,0.0,0.6797532454536129,0.0,0.0,36047119400,"Kings County, NY",0.2211,7.830587662467408
3012,360471196001,2942.534157216346,1049.4139255724776,134.64483988379982,26.575982138657984,109.34366477789264,29.428761754094058,20.845601578768832,216.08379708909686,1137.4990176225356,27.09823288953794,801.7478161893758,2.7527283591223433,35.25585511583983,1010.3435809215945,1.4820428133334977,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047119600,"Kings County, NY",0.2173,7.67693166507412
3013,360471196002,2944.657192113831,1039.2943566718156,138.64145628270336,26.546502682157687,109.85187182929296,30.12800295166668,19.866643459461812,209.52895913886343,1116.1735810139633,28.24449269155652,797.8575286847979,2.938439882323878,39.788640167296364,1042.665974438792,1.4068608647276604,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047119600,"Kings County, NY",0.2173,7.787841695284172
3014,360471196003,2924.486255663805,1022.7955180078678,136.49922826952871,26.460054569161112,108.349638505765,30.199202793566805,18.942706688418994,202.10834694381646,1088.5896470420782,28.94574209074893,788.8529544508648,2.920494001958032,41.19285376680884,1071.3961476120921,1.2590598264587987,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047119600,"Kings County, NY",0.2173,7.847930536759067
3015,360471196004,2900.272322160082,1011.6237085901108,140.5065469939631,26.620449188862892,106.55240302211219,30.41501880418723,18.703415891857773,196.62820888417858,1067.416193145974,30.16277056069168,780.0384019340538,3.1340619097234925,45.79165952561392,1034.9939957493189,1.1581183439113074,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047119600,"Kings County, NY",0.2173,7.899530926650197
3016,360471198001,2801.191134714272,1112.9334975715255,140.17004416813722,30.293672163733994,85.19305243533732,30.07553550271318,18.886034304103937,192.74169892371086,1018.267755148229,33.41908139688408,724.3862820521489,8.186435326278035,124.89608451914532,1091.6083264866998,2.321313050688165,0.3209008164235386,0.3209008164235386,0.3209008164235386,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.6790991835764613,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.6790991835764613,0.9999999999999999,0.6790991835764613,0.6790991835764613,0.0,0.6790991835764613,0.0,0.0,36047119800,"Kings County, NY",0.1487,6.759731602452148
3017,360471198002,2446.3332415872196,1002.9726084692304,128.90140996277833,24.811370151393977,80.47445692455601,23.056606110798707,20.073733561478623,173.95026308329284,919.5364655840336,29.5646934605023,650.1037704197684,5.632267563263154,65.06827527099935,1051.9994912925322,2.1631079634865986,0.22002328623783696,0.22002328623783696,0.22002328623783696,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.7799767137621632,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.7799767137621632,1.0000000000000002,0.7799767137621632,0.7799767137621632,0.0,0.7799767137621632,0.0,0.0,36047119800,"Kings County, NY",0.1487,6.906862554245536
3018,360471198003,2317.2251477964705,926.7308475360935,121.2163548013681,22.25985135793032,79.64893169795225,20.275133445644745,21.18929430492981,169.43478487850098,894.9175403016766,27.71922668094808,625.5560361499769,3.693052951123197,42.356740817003214,1012.0314041036072,2.0679293491651,0.1247431027480846,0.1247431027480846,0.1247431027480846,1.0,1.0,1.0,0.8752568972519154,1.0,1.0,1.0,0.8752568972519154,1.0,0.8752568972519154,0.8752568972519154,0.0,0.8752568972519154,0.0,0.0,36047119800,"Kings County, NY",0.1487,7.017059390393575
3019,360471200001,2847.6548680565606,979.0789165009996,126.70668276200576,24.832202293695797,106.65024005119956,28.490910331918975,16.91969829200248,198.34421725673653,1060.693029760988,26.682007029974038,766.4898185015224,2.337608766999366,34.7754878186913,1105.8130743754882,1.169726173365956,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047120000,"Kings County, NY",0.2677,7.922076379450518
3020,360471200002,2701.007820978063,919.1181557635226,120.49777916381986,22.889958709572806,102.12669425505862,26.797544040039007,15.952217745807271,186.10566827697244,1001.6959057254999,24.49903614067517,725.281995348942,1.968187005827066,32.758764096750404,1096.7058222025516,1.0451718782513277,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,36047120000,"Kings County, NY",0.2677,8.071375455100341
3021,360471202001,2730.2916632511356,900.7779540202522,110.99697938558786,21.15099988941617,104.14610671973956,26.727842055088402,16.696774238927876,192.83783615284588,1049.5492037824815,18.398241626497494,741.6602645195097,0.8660435909979827,19.150869672364564,1116.6534968753715,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047120200,"Kings County, NY",0.2363,8.12415951032758
3022,360471202002,2739.905864974414,913.444379336607,111.74295493934407,22.072891782344875,102.86696413340486,25.805200021406968,16.77423501906356,193.44310134283822,1039.8876215127289,21.15447189617499,741.6557132789671,1.3390850086246275,25.079686397921098,1134.68300391885,1.0340223108106834,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047120200,"Kings County, NY",0.2363,8.009344160700804
3023,360471208001,2671.772901325246,919.6058408824706,125.54683122052779,24.1073755621345,99.48759759149324,27.67361282462661,15.907194819626197,179.71966106877625,977.6605283008402,26.94672386685149,716.3811955088761,2.511895713984839,38.34990786152531,1067.6143069581556,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047120800,"Kings County, NY",0.2364,8.048052700087284
3024,360471208002,2361.0584652709767,801.6993195575612,108.6674043401495,20.992926632454278,87.19178837448344,24.624004519076774,13.605708199732156,153.82145154022632,843.1690409138097,23.550810323902237,626.9985069639087,2.054215383154109,34.79398956881467,1019.4094313343354,1.0,0.1000966511148125,0.1000966511148125,0.1000966511148125,1.0,1.0,1.0,0.8999033488851875,1.0,1.0,1.0,0.8999033488851875,1.0,0.8999033488851875,0.8999033488851875,0.0,0.8999033488851875,0.0,0.0,36047120800,"Kings County, NY",0.2364,8.183831657994645
3025,360471208003,2707.316495276547,887.0946484728144,115.59757095174619,21.834182156689675,102.46557573541611,26.922276849540122,15.189116071164133,181.7485053180415,987.2246031511261,22.75114151486457,722.3479327103059,1.7154139052465218,33.99794790483518,864.0577283992649,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047120800,"Kings County, NY",0.2364,8.167743861056405
3026,360471208004,2187.127376973185,708.4486752213702,94.04446108306558,17.76167428531126,80.59654518069026,21.263555510615085,13.270318030618078,139.668763359653,769.0137963207266,19.01617414975087,568.8441765903929,1.306202629669288,27.092785461247335,956.2239173798491,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36047120800,"Kings County, NY",0.2364,8.370285005165284
3027,360471210001,2803.4292047848508,978.6750159611596,140.0313025707648,26.082527972298248,103.5804855326714,29.89336432610971,18.535757933169414,184.69107801036714,1015.945792567425,31.105226215311447,751.4185412026285,3.280598047447552,48.90933181126338,1004.9902502900188,1.0051949658884245,0.3618389172116267,0.3618389172116267,0.3618389172116267,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.6381610827883732,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.6381610827883732,0.9999999999999999,0.6381610827883732,0.6381610827883732,0.0,0.6381610827883732,0.0,0.0,36047121000,"Kings County, NY",0.2548,7.975447266472112
3028,360471210002,2635.5965981115087,897.0293336676057,123.33629928267719,22.982540341904052,98.42892954935154,26.82258707849858,14.995250538373686,161.67526157040007,910.5665761016818,28.641532036460557,700.6303691049578,2.8517385131485185,47.69680992913259,758.7917285977557,1.0,0.5798728669379597,0.5798728669379597,0.5798728669379597,1.0,1.0,1.0,0.4201271330620403,1.0,1.0,1.0,0.4201271330620403,1.0,0.4201271330620403,0.4201271330620403,0.0,0.4201271330620403,0.0,0.0,36047121000,"Kings County, NY",0.2548,8.13578469208116
