"","county_fips","naics","count_sg","count_cbp","naics_factor"
"9406","48367","81",54,271,"81"
"9407","48375","23",1,297,"23"
"9408","48375","31-33",29,112,"31-33"
"9409","48375","42",23,175,"42"
"9410","48375","44-45",638,492,"44-45"
"9411","48375","48-49",18,130,"48-49"
"9412","48375","51",36,52,"51"
"9413","48375","52",203,250,"52"
"9414","48375","53",46,168,"53"
"9415","48375","54",36,309,"54"
"9416","48375","56",22,147,"56"
"9417","48375","61",82,23,"61"
"9418","48375","62",366,483,"62"
"9419","48375","71",75,50,"71"
"9420","48375","72",443,375,"72"
"9421","48375","81",415,336,"81"
"9422","48381","23",4,359,"23"
"9423","48381","31-33",16,67,"31-33"
"9424","48381","42",21,116,"42"
"9425","48381","44-45",369,365,"44-45"
"9426","48381","48-49",12,89,"48-49"
"9427","48381","51",17,36,"51"
"9428","48381","52",178,203,"52"
"9429","48381","53",51,139,"53"
"9430","48381","54",19,229,"54"
"9431","48381","56",25,136,"56"
"9432","48381","61",44,32,"61"
"9433","48381","62",178,275,"62"
"9434","48381","71",50,36,"71"
"9435","48381","72",172,210,"72"
"9436","48381","81",279,299,"81"
"9437","48397","23",4,295,"23"
"9438","48397","31-33",10,72,"31-33"
"9439","48397","42",9,91,"42"
"9440","48397","44-45",410,286,"44-45"
"9441","48397","48-49",10,67,"48-49"
"9442","48397","51",13,35,"51"
"9443","48397","52",126,158,"52"
"9444","48397","53",58,118,"53"
"9445","48397","54",34,338,"54"
"9446","48397","56",15,162,"56"
"9447","48397","61",37,29,"61"
"9448","48397","62",325,330,"62"
"9449","48397","71",102,45,"71"
"9450","48397","72",242,217,"72"
"9451","48397","81",318,210,"81"
"9452","48401","23",1,65,"23"
"9453","48401","44-45",1,99,"44-45"
"9454","48401","53",1,21,"53"
"9455","48401","62",1,81,"62"
"9456","48401","71",1,7,"71"
"9457","48401","81",2,94,"81"
"9458","48409","22",3,7,"22"
"9459","48409","31-33",2,33,"31-33"
"9460","48409","42",1,39,"42"
"9461","48409","44-45",65,152,"44-45"
"9462","48409","48-49",3,36,"48-49"
"9463","48409","51",6,13,"51"
"9464","48409","52",35,77,"52"
"9465","48409","53",12,57,"53"
"9466","48409","54",5,95,"54"
"9467","48409","55",1,3,"55"
"9468","48409","56",1,32,"56"
"9469","48409","61",11,6,"61"
"9470","48409","62",49,105,"62"
"9471","48409","71",23,13,"71"
"9472","48409","72",63,160,"72"
"9473","48409","81",49,116,"81"
"9474","48423","23",4,495,"23"
"9475","48423","31-33",30,188,"31-33"
"9476","48423","42",29,281,"42"
"9477","48423","44-45",956,848,"44-45"
"9478","48423","48-49",28,168,"48-49"
"9479","48423","51",42,90,"51"
"9480","48423","52",351,467,"52"
"9481","48423","53",100,349,"53"
"9482","48423","54",64,665,"54"
"9483","48423","56",41,302,"56"
"9484","48423","61",92,54,"61"
"9485","48423","62",659,682,"62"
"9486","48423","71",141,56,"71"
"9487","48423","72",484,468,"72"
"9488","48423","81",676,627,"81"
"9489","48439","11",1,13,"11"
"9490","48439","22",4,37,"22"
"9491","48439","23",58,3384,"23"
"9492","48439","31-33",252,1602,"31-33"
"9493","48439","42",195,2293,"42"
"9494","48439","44-45",7702,6065,"44-45"
"9495","48439","48-49",279,1496,"48-49"
"9496","48439","51",451,735,"51"
"9497","48439","52",2456,2989,"52"
"9498","48439","53",920,2289,"53"
"9499","48439","54",571,4842,"54"
"9500","48439","56",320,2216,"56"
"9501","48439","61",956,581,"61"
"9502","48439","62",4784,5452,"62"
"9503","48439","71",1494,611,"71"
"9504","48439","72",5219,4340,"72"
"9505","48439","81",5464,3883,"81"
"9506","48441","11",1,4,"11"
"9507","48441","22",3,36,"22"
"9508","48441","23",9,300,"23"
"9509","48441","31-33",33,96,"31-33"
"9510","48441","42",25,165,"42"
"9511","48441","44-45",698,541,"44-45"
"9512","48441","48-49",23,111,"48-49"
"9513","48441","51",34,68,"51"
"9514","48441","52",196,263,"52"
"9515","48441","53",61,177,"53"
"9516","48441","54",40,287,"54"
"9517","48441","56",22,167,"56"
"9518","48441","61",76,43,"61"
"9519","48441","62",375,428,"62"
"9520","48441","71",84,55,"71"
"9521","48441","72",361,350,"72"
"9522","48441","81",420,353,"81"
"9523","48451","23",6,288,"23"
"9524","48451","31-33",22,96,"31-33"
"9525","48451","42",12,127,"42"
"9526","48451","44-45",459,407,"44-45"
"9527","48451","48-49",16,84,"48-49"
"9528","48451","51",23,55,"51"
"9529","48451","52",178,197,"52"
"9530","48451","53",38,160,"53"
"9531","48451","54",32,232,"54"
"9532","48451","55",1,11,"55"
"9533","48451","56",15,133,"56"
"9534","48451","61",77,24,"61"
"9535","48451","62",202,271,"62"
"9536","48451","71",96,45,"71"
"9537","48451","72",303,274,"72"
"9538","48451","81",316,310,"81"
"9539","48453","11",1,16,"11"
"9540","48453","22",13,74,"22"
"9541","48453","23",24,2667,"23"
"9542","48453","31-33",240,853,"31-33"
"9543","48453","42",152,1455,"42"
"9544","48453","44-45",5118,3749,"44-45"
"9545","48453","48-49",273,591,"48-49"
"9546","48453","51",300,1203,"51"
"9547","48453","52",1654,2478,"52"
"9548","48453","53",620,2617,"53"
"9549","48453","54",414,7414,"54"
"9550","48453","55",3,302,"55"
"9551","48453","56",256,1964,"56"
"9552","48453","61",704,743,"61"
"9553","48453","62",3876,3899,"62"
"9554","48453","71",1430,772,"71"
"9555","48453","72",3913,3399,"72"
"9556","48453","81",3547,3148,"81"
"9557","48459","23",1,79,"23"
"9558","48459","42",1,13,"42"
"9559","48459","44-45",16,80,"44-45"
"9560","48459","52",1,42,"52"
"9561","48459","61",5,4,"61"
"9562","48459","62",6,39,"62"
"9563","48459","71",1,4,"71"
"9564","48459","72",1,36,"72"
"9565","48459","81",13,57,"81"
"9566","48469","22",5,6,"22"
"9567","48469","23",2,187,"23"
"9568","48469","31-33",6,75,"31-33"
"9569","48469","42",18,132,"42"
"9570","48469","44-45",442,355,"44-45"
"9571","48469","48-49",15,81,"48-49"
"9572","48469","51",21,31,"51"
"9573","48469","52",146,148,"52"
"9574","48469","53",32,117,"53"
"9575","48469","54",29,170,"54"
"9576","48469","56",15,119,"56"
"9577","48469","61",50,25,"61"
"9578","48469","62",220,293,"62"
"9579","48469","71",55,40,"71"
"9580","48469","72",228,197,"72"
"9581","48469","81",259,213,"81"
"9582","48473","31-33",2,87,"31-33"
"9583","48473","42",3,75,"42"
"9584","48473","44-45",23,99,"44-45"
"9585","48473","51",1,11,"51"
"9586","48473","52",5,24,"52"
"9587","48473","53",2,34,"53"
"9588","48473","54",6,68,"54"
"9589","48473","61",1,13,"61"
"9590","48473","62",1,49,"62"
"9591","48473","71",3,10,"71"
"9592","48473","72",4,62,"72"
"9593","48473","81",19,73,"81"
"9594","48479","22",3,12,"22"
"9595","48479","23",5,237,"23"
"9596","48479","31-33",36,69,"31-33"
"9597","48479","42",19,357,"42"
"9598","48479","44-45",898,801,"44-45"
"9599","48479","48-49",41,1418,"48-49"
"9600","48479","51",68,78,"51"
"9601","48479","52",275,296,"52"
"9602","48479","53",65,253,"53"
"9603","48479","54",40,389,"54"
"9604","48479","55",1,17,"55"
"9605","48479","56",16,190,"56"
"9606","48479","61",108,43,"61"
"9607","48479","62",331,543,"62"
"9608","48479","71",137,54,"71"
"9609","48479","72",527,451,"72"
"9610","48479","81",284,302,"81"
"9611","48485","22",1,8,"22"
"9612","48485","23",1,212,"23"
"9613","48485","31-33",16,119,"31-33"
"9614","48485","42",15,164,"42"
"9615","48485","44-45",540,444,"44-45"
"9616","48485","48-49",23,86,"48-49"
"9617","48485","51",31,57,"51"
"9618","48485","52",144,212,"52"
"9619","48485","53",52,157,"53"
"9620","48485","54",27,225,"54"
"9621","48485","56",16,99,"56"
"9622","48485","61",59,33,"61"
"9623","48485","62",253,415,"62"
"9624","48485","71",68,32,"71"
"9625","48485","72",294,301,"72"
"9626","48485","81",343,329,"81"
"9627","48491","22",1,16,"22"
"9628","48491","23",28,1350,"23"
"9629","48491","31-33",82,350,"31-33"
"9630","48491","42",47,413,"42"
"9631","48491","44-45",1880,1486,"44-45"
"9632","48491","48-49",75,221,"48-49"
"9633","48491","51",92,227,"51"
"9634","48491","52",669,748,"52"
"9635","48491","53",276,662,"53"
"9636","48491","54",148,1688,"54"
"9637","48491","55",1,51,"55"
"9638","48491","56",98,586,"56"
"9639","48491","61",258,246,"61"
"9640","48491","62",1473,1417,"62"
"9641","48491","71",616,193,"71"
"9642","48491","72",1142,1096,"72"
"9643","48491","81",1472,1137,"81"
"9644","49003","22",1,7,"22"
"9645","49003","23",1,205,"23"
"9646","49003","31-33",1,80,"31-33"
"9647","49003","42",5,41,"42"
"9648","49003","44-45",94,155,"44-45"
"9649","49003","48-49",4,125,"48-49"
"9650","49003","51",7,15,"51"
"9651","49003","52",35,66,"52"
"9652","49003","53",6,63,"53"
"9653","49003","54",9,73,"54"
"9654","49003","56",2,50,"56"
"9655","49003","61",18,12,"61"
"9656","49003","62",61,132,"62"
"9657","49003","71",28,21,"71"
"9658","49003","72",51,75,"72"
"9659","49003","81",59,78,"81"
"9660","49005","22",1,5,"22"
"9661","49005","23",1,527,"23"
"9662","49005","31-33",10,210,"31-33"
"9663","49005","42",23,135,"42"
"9664","49005","44-45",370,459,"44-45"
"9665","49005","48-49",20,93,"48-49"
"9666","49005","51",22,62,"51"
"9667","49005","52",115,202,"52"
"9668","49005","53",35,241,"53"
"9669","49005","54",19,469,"54"
"9670","49005","56",17,181,"56"
"9671","49005","61",51,49,"61"
"9672","49005","62",221,425,"62"
"9673","49005","71",118,60,"71"
"9674","49005","72",208,186,"72"
"9675","49005","81",235,216,"81"
"9676","49011","22",2,9,"22"
"9677","49011","23",1,997,"23"
"9678","49011","31-33",27,277,"31-33"
"9679","49011","42",39,291,"42"
"9680","49011","44-45",974,938,"44-45"
"9681","49011","48-49",36,230,"48-49"
"9682","49011","51",59,149,"51"
"9683","49011","52",353,560,"52"
"9684","49011","53",82,531,"53"
"9685","49011","54",71,1129,"54"
"9686","49011","56",43,474,"56"
"9687","49011","61",157,128,"61"
"9688","49011","62",603,880,"62"
"9689","49011","71",261,94,"71"
"9690","49011","72",560,507,"72"
"9691","49011","81",622,479,"81"
"9692","49035","22",11,73,"22"
"9693","49035","23",29,3527,"23"
"9694","49035","31-33",179,1380,"31-33"
"9695","49035","42",196,1829,"42"
"9696","49035","44-45",4219,3480,"44-45"
"9697","49035","48-49",200,882,"48-49"
"9698","49035","51",297,718,"51"
"9699","49035","52",1503,2400,"52"
"9700","49035","53",420,2461,"53"
"9701","49035","54",280,4837,"54"
"9702","49035","56",153,1903,"56"
"9703","49035","61",591,531,"61"
"9704","49035","62",2646,3317,"62"
"9705","49035","71",1019,441,"71"
"9706","49035","72",2774,2478,"72"
"9707","49035","81",2824,2384,"81"
"9708","49049","22",7,19,"22"
"9709","49049","23",7,1889,"23"
"9710","49049","31-33",71,575,"31-33"
"9711","49049","42",85,500,"42"
"9712","49049","44-45",1729,2084,"44-45"
"9713","49049","48-49",68,284,"48-49"
"9714","49049","51",105,461,"51"
"9715","49049","52",540,818,"52"
"9716","49049","53",184,970,"53"
"9717","49049","54",118,2361,"54"
"9718","49049","56",60,817,"56"
"9719","49049","61",282,312,"61"
"9720","49049","62",1236,1557,"62"
"9721","49049","71",527,296,"71"
"9722","49049","72",1026,903,"72"
"9723","49049","81",1107,817,"81"
"9724","49053","22",4,10,"22"
"9725","49053","23",3,997,"23"
"9726","49053","31-33",22,182,"31-33"
"9727","49053","42",34,186,"42"
"9728","49053","44-45",653,679,"44-45"
"9729","49053","48-49",26,137,"48-49"
"9730","49053","51",27,96,"51"
"9731","49053","52",193,311,"52"
"9732","49053","53",70,455,"53"
"9733","49053","54",38,690,"54"
"9734","49053","56",30,370,"56"
"9735","49053","61",82,48,"61"
"9736","49053","62",364,640,"62"
"9737","49053","71",156,89,"71"
"9738","49053","72",340,383,"72"
"9739","49053","81",406,311,"81"
"9740","49057","22",4,9,"22"
"9741","49057","23",6,839,"23"
"9742","49057","31-33",26,267,"31-33"
"9743","49057","42",49,223,"42"
"9744","49057","44-45",800,749,"44-45"
"9745","49057","48-49",32,155,"48-49"
"9746","49057","51",51,72,"51"
"9747","49057","52",278,346,"52"
"9748","49057","53",80,384,"53"
"9749","49057","54",52,579,"54"
"9750","49057","56",35,332,"56"
"9751","49057","61",121,63,"61"
"9752","49057","62",533,658,"62"
"9753","49057","71",221,63,"71"
"9754","49057","72",466,429,"72"
"9755","49057","81",538,405,"81"
"9756","50007","22",13,5,"22"
"9757","50007","23",3,590,"23"
"9758","50007","31-33",55,241,"31-33"
"9759","50007","42",25,243,"42"
"9760","50007","44-45",882,765,"44-45"
"9761","50007","48-49",36,104,"48-49"
"9762","50007","51",28,153,"51"
"9763","50007","52",199,283,"52"
"9764","50007","53",51,259,"53"
"9765","50007","54",54,767,"54"
"9766","50007","56",19,295,"56"
"9767","50007","61",87,134,"61"
"9768","50007","62",928,613,"62"
"9769","50007","71",197,131,"71"
"9770","50007","72",478,479,"72"
"9771","50007","81",420,546,"81"
"9772","51003","23",1,292,"23"
"9773","51003","31-33",14,89,"31-33"
"9774","51003","42",11,64,"42"
"9775","51003","44-45",340,343,"44-45"
"9776","51003","48-49",10,47,"48-49"
"9777","51003","51",21,64,"51"
"9778","51003","52",122,201,"52"
"9779","51003","53",52,178,"53"
"9780","51003","54",37,404,"54"
"9781","51003","56",17,144,"56"
"9782","51003","61",54,65,"61"
"9783","51003","62",336,367,"62"
"9784","51003","71",67,53,"71"
"9785","51003","72",186,208,"72"
"9786","51003","81",197,261,"81"
"9787","51009","23",1,80,"23"
"9788","51009","31-33",2,37,"31-33"
"9789","51009","42",3,10,"42"
"9790","51009","44-45",99,88,"44-45"
"9791","51009","48-49",4,21,"48-49"
"9792","51009","51",5,7,"51"
"9793","51009","52",19,26,"52"
"9794","51009","53",8,14,"53"
"9795","51009","54",9,37,"54"
"9796","51009","56",6,25,"56"
"9797","51009","61",16,9,"61"
"9798","51009","62",31,46,"62"
"9799","51009","71",12,8,"71"
"9800","51009","72",45,46,"72"
"9801","51009","81",61,94,"81"
"9802","51013","31-33",23,38,"31-33"
"9803","51013","42",6,80,"42"
"9804","51013","44-45",630,524,"44-45"
"9805","51013","48-49",56,84,"48-49"
"9806","51013","51",43,201,"51"
"9807","51013","52",155,273,"52"
"9808","51013","53",75,481,"53"
"9809","51013","54",50,1890,"54"
"9810","51013","56",23,280,"56"
"9811","51013","61",128,115,"61"
"9812","51013","62",529,535,"62"
"9813","51013","71",263,118,"71"
"9814","51013","72",748,699,"72"
"9815","51013","81",549,839,"81"
"9816","51019","31-33",3,79,"31-33"
"9817","51019","42",6,54,"42"
"9818","51019","44-45",113,219,"44-45"
"9819","51019","48-49",6,40,"48-49"
"9820","51019","51",4,18,"51"
"9821","51019","52",36,102,"52"
"9822","51019","53",9,106,"53"
"9823","51019","54",10,191,"54"
"9824","51019","56",1,112,"56"
"9825","51019","61",11,16,"61"
"9826","51019","62",53,152,"62"
"9827","51019","71",25,27,"71"
"9828","51019","72",52,95,"72"
"9829","51019","81",75,214,"81"
"9830","51023","23",3,120,"23"
"9831","51023","31-33",3,30,"31-33"
"9832","51023","44-45",72,78,"44-45"
"9833","51023","48-49",6,33,"48-49"
"9834","51023","51",3,10,"51"
"9835","51023","52",30,42,"52"
"9836","51023","53",7,34,"53"
"9837","51023","54",7,65,"54"
"9838","51023","56",3,59,"56"
"9839","51023","61",11,3,"61"
"9840","51023","62",69,57,"62"
"9841","51023","71",9,9,"71"
"9842","51023","72",41,55,"72"
"9843","51023","81",66,106,"81"
"9844","51031","31-33",3,60,"31-33"
"9845","51031","42",4,44,"42"
"9846","51031","44-45",110,187,"44-45"
"9847","51031","48-49",5,34,"48-49"
"9848","51031","51",6,17,"51"
"9849","51031","52",18,63,"52"
"9850","51031","53",19,48,"53"
"9851","51031","54",6,97,"54"
"9852","51031","56",7,60,"56"
"9853","51031","61",11,8,"61"
"9854","51031","62",36,88,"62"
"9855","51031","71",7,13,"71"
"9856","51031","72",50,79,"72"
"9857","51031","81",71,163,"81"
"9858","51041","22",4,20,"22"
"9859","51041","23",4,952,"23"
"9860","51041","31-33",29,166,"31-33"
"9861","51041","42",36,350,"42"
"9862","51041","44-45",1099,939,"44-45"
"9863","51041","48-49",53,215,"48-49"
"9864","51041","51",56,122,"51"
"9865","51041","52",378,488,"52"
"9866","51041","53",168,397,"53"
"9867","51041","54",80,912,"54"
"9868","51041","56",40,499,"56"
"9869","51041","61",135,107,"61"
"9870","51041","62",753,902,"62"
"9871","51041","71",216,108,"71"
"9872","51041","72",643,601,"72"
"9873","51041","81",722,727,"81"
"9874","51043","44-45",8,38,"44-45"
"9875","51043","48-49",2,9,"48-49"
"9876","51043","54",1,36,"54"
"9877","51043","61",2,5,"61"
"9878","51043","62",2,28,"62"
"9879","51043","71",1,8,"71"
"9880","51043","72",2,23,"72"
"9881","51043","81",5,53,"81"
"9882","51053","44-45",39,46,"44-45"
"9883","51053","48-49",2,30,"48-49"
"9884","51053","51",1,3,"51"
"9885","51053","52",6,12,"52"
"9886","51053","54",4,17,"54"
"9887","51053","61",3,4,"61"
"9888","51053","62",6,21,"62"
"9889","51053","71",6,4,"71"
"9890","51053","72",14,24,"72"
"9891","51053","81",26,48,"81"
"9892","51059","22",3,16,"22"
"9893","51059","23",45,2390,"23"
"9894","51059","31-33",114,341,"31-33"
"9895","51059","42",103,810,"42"
"9896","51059","44-45",3255,2628,"44-45"
"9897","51059","48-49",150,428,"48-49"
"9898","51059","51",203,898,"51"
"9899","51059","52",1070,1659,"52"
"9900","51059","53",443,1710,"53"
"9901","51059","54",311,8784,"54"
"9902","51059","56",186,1818,"56"
"9903","51059","61",676,684,"61"
"9904","51059","62",3448,3470,"62"
"9905","51059","71",925,413,"71"
"9906","51059","72",2423,2498,"72"
"9907","51059","81",2301,2707,"81"
"9908","51061","31-33",12,61,"31-33"
"9909","51061","42",5,40,"42"
"9910","51061","44-45",175,207,"44-45"
"9911","51061","48-49",6,46,"48-49"
"9912","51061","51",6,26,"51"
"9913","51061","52",50,84,"52"
"9914","51061","53",27,88,"53"
"9915","51061","54",12,306,"54"
"9916","51061","56",5,118,"56"
"9917","51061","61",25,27,"61"
"9918","51061","62",109,123,"62"
"9919","51061","71",31,41,"71"
"9920","51061","72",87,135,"72"
"9921","51061","81",121,224,"81"
"9922","51069","23",3,218,"23"
"9923","51069","31-33",7,81,"31-33"
"9924","51069","42",14,94,"42"
"9925","51069","44-45",225,202,"44-45"
"9926","51069","48-49",10,106,"48-49"
"9927","51069","51",11,27,"51"
"9928","51069","52",44,62,"52"
"9929","51069","53",19,70,"53"
"9930","51069","54",19,127,"54"
"9931","51069","56",8,90,"56"
"9932","51069","61",25,19,"61"
"9933","51069","62",67,117,"62"
"9934","51069","71",27,21,"71"
"9935","51069","72",144,132,"72"
"9936","51069","81",144,170,"81"
"9937","51073","31-33",1,16,"31-33"
"9938","51073","44-45",58,145,"44-45"
"9939","51073","48-49",8,25,"48-49"
"9940","51073","51",2,11,"51"
"9941","51073","52",14,48,"52"
"9942","51073","53",2,41,"53"
"9943","51073","54",3,65,"54"
"9944","51073","56",3,51,"56"
"9945","51073","61",4,7,"61"
"9946","51073","62",22,71,"62"
"9947","51073","71",8,21,"71"
"9948","51073","72",24,61,"72"
"9949","51073","81",36,102,"81"
"9950","51075","23",1,123,"23"
"9951","51075","31-33",3,20,"31-33"
"9952","51075","42",3,42,"42"
"9953","51075","44-45",38,64,"44-45"
"9954","51075","48-49",2,22,"48-49"
"9955","51075","51",1,7,"51"
"9956","51075","52",13,33,"52"
"9957","51075","53",4,23,"53"
"9958","51075","54",7,83,"54"
"9959","51075","56",3,65,"56"
"9960","51075","61",5,15,"61"
"9961","51075","62",20,29,"62"
"9962","51075","71",27,17,"71"
"9963","51075","72",15,53,"72"
"9964","51075","81",29,78,"81"
"9965","51085","23",4,551,"23"
"9966","51085","31-33",15,130,"31-33"
"9967","51085","42",17,247,"42"
"9968","51085","44-45",394,347,"44-45"
"9969","51085","48-49",18,94,"48-49"
"9970","51085","51",12,40,"51"
"9971","51085","52",117,144,"52"
"9972","51085","53",51,142,"53"
"9973","51085","54",24,287,"54"
"9974","51085","56",18,225,"56"
"9975","51085","61",30,41,"61"
"9976","51085","62",274,292,"62"
"9977","51085","71",74,49,"71"
"9978","51085","72",199,229,"72"
"9979","51085","81",250,385,"81"
"9980","51087","22",2,15,"22"
"9981","51087","23",9,681,"23"
"9982","51087","31-33",31,170,"31-33"
"9983","51087","42",42,468,"42"
"9984","51087","44-45",1352,1200,"44-45"
"9985","51087","48-49",58,266,"48-49"
"9986","51087","51",69,207,"51"
"9987","51087","52",463,817,"52"
"9988","51087","53",188,538,"53"
"9989","51087","54",108,1221,"54"
"9990","51087","55",2,114,"55"
"9991","51087","56",60,524,"56"
"9992","51087","61",180,152,"61"
"9993","51087","62",1057,1158,"62"
"9994","51087","71",218,149,"71"
"9995","51087","72",829,798,"72"
"9996","51087","81",803,993,"81"
"9997","51093","44-45",23,95,"44-45"
"9998","51093","48-49",2,23,"48-49"
"9999","51093","51",2,6,"51"
"10000","51093","52",5,32,"52"
"10001","51093","53",3,41,"53"
"10002","51093","54",1,52,"54"
"10003","51093","56",1,63,"56"
"10004","51093","61",1,6,"61"
"10005","51093","62",12,57,"62"
"10006","51093","71",4,8,"71"
"10007","51093","72",18,58,"72"
"10008","51093","81",16,114,"81"
"10009","51095","23",2,178,"23"
"10010","51095","31-33",10,37,"31-33"
"10011","51095","42",7,56,"42"
"10012","51095","44-45",326,271,"44-45"
"10013","51095","48-49",5,26,"48-49"
"10014","51095","51",11,16,"51"
"10015","51095","52",79,113,"52"
"10016","51095","53",32,101,"53"
"10017","51095","54",31,227,"54"
"10018","51095","55",1,9,"55"
"10019","51095","56",5,128,"56"
"10020","51095","61",24,26,"61"
"10021","51095","62",182,171,"62"
"10022","51095","71",58,45,"71"
"10023","51095","72",158,158,"72"
"10024","51095","81",136,165,"81"
"10025","51107","21",2,6,"21"
"10026","51107","22",1,5,"22"
"10027","51107","23",2,883,"23"
"10028","51107","31-33",77,194,"31-33"
"10029","51107","42",27,286,"42"
"10030","51107","44-45",1239,1053,"44-45"
"10031","51107","48-49",67,340,"48-49"
"10032","51107","51",56,312,"51"
"10033","51107","52",259,398,"52"
"10034","51107","53",178,485,"53"
"10035","51107","54",82,3216,"54"
"10036","51107","56",53,605,"56"
"10037","51107","61",208,247,"61"
"10038","51107","62",1118,1049,"62"
"10039","51107","71",344,179,"71"
"10040","51107","72",813,780,"72"
"10041","51107","81",768,890,"81"
"10042","51121","23",1,181,"23"
"10043","51121","31-33",11,53,"31-33"
"10044","51121","42",7,40,"42"
"10045","51121","44-45",361,305,"44-45"
"10046","51121","48-49",19,32,"48-49"
"10047","51121","51",17,48,"51"
"10048","51121","52",95,116,"52"
"10049","51121","53",37,102,"53"
"10050","51121","54",22,252,"54"
"10051","51121","56",14,90,"56"
"10052","51121","61",41,32,"61"
"10053","51121","62",255,227,"62"
"10054","51121","71",89,32,"71"
"10055","51121","72",240,224,"72"
"10056","51121","81",225,233,"81"
"10057","51145","31-33",1,18,"31-33"
"10058","51145","44-45",2,80,"44-45"
"10059","51145","51",1,3,"51"
"10060","51145","52",2,28,"52"
"10061","51145","54",2,61,"54"
"10062","51145","62",1,33,"62"
"10063","51145","71",2,7,"71"
"10064","51145","72",3,34,"72"
"10065","51145","81",6,89,"81"
"10066","51149","42",2,20,"42"
"10067","51149","44-45",70,61,"44-45"
"10068","51149","48-49",5,30,"48-49"
"10069","51149","51",3,5,"51"
"10070","51149","52",13,18,"52"
"10071","51149","53",5,20,"53"
"10072","51149","54",5,57,"54"
"10073","51149","61",10,6,"61"
"10074","51149","62",31,36,"62"
"10075","51149","71",15,7,"71"
"10076","51149","72",56,44,"72"
"10077","51149","81",46,58,"81"
"10078","51153","11",1,4,"11"
"10079","51153","22",3,12,"22"
"10080","51153","23",24,1365,"23"
"10081","51153","31-33",48,117,"31-33"
"10082","51153","42",32,221,"42"
"10083","51153","44-45",1348,1174,"44-45"
"10084","51153","48-49",58,239,"48-49"
"10085","51153","51",82,113,"51"
"10086","51153","52",296,318,"52"
"10087","51153","53",197,393,"53"
"10088","51153","54",103,1263,"54"
"10089","51153","56",61,568,"56"
"10090","51153","61",195,150,"61"
"10091","51153","62",955,841,"62"
"10092","51153","71",247,136,"71"
"10093","51153","72",825,759,"72"
"10094","51153","81",890,808,"81"
"10095","51155","31-33",4,33,"31-33"
"10096","51155","42",1,19,"42"
"10097","51155","44-45",39,102,"44-45"
"10098","51155","48-49",2,21,"48-49"
"10099","51155","51",3,7,"51"
"10100","51155","52",19,35,"52"
"10101","51155","53",4,28,"53"
"10102","51155","54",3,40,"54"
"10103","51155","56",2,22,"56"
"10104","51155","61",1,5,"61"
"10105","51155","62",11,67,"62"
"10106","51155","71",4,12,"71"
"10107","51155","72",30,72,"72"
"10108","51155","81",20,93,"81"
"10109","51161","22",1,4,"22"
"10110","51161","23",2,186,"23"
"10111","51161","31-33",8,61,"31-33"
"10112","51161","42",3,99,"42"
"10113","51161","44-45",309,242,"44-45"
"10114","51161","48-49",6,39,"48-49"
"10115","51161","51",15,30,"51"
"10116","51161","52",142,182,"52"
"10117","51161","53",50,120,"53"
"10118","51161","54",23,208,"54"
"10119","51161","56",12,104,"56"
"10120","51161","61",41,35,"61"
"10121","51161","62",244,226,"62"
"10122","51161","71",68,31,"71"
"10123","51161","72",163,159,"72"
"10124","51161","81",216,235,"81"
"10125","51165","11",1,4,"11"
"10126","51165","23",1,298,"23"
"10127","51165","31-33",4,86,"31-33"
"10128","51165","42",2,61,"42"
"10129","51165","44-45",105,198,"44-45"
"10130","51165","48-49",11,90,"48-49"
"10131","51165","51",5,16,"51"
"10132","51165","52",29,70,"52"
"10133","51165","53",5,46,"53"
"10134","51165","54",8,82,"54"
"10135","51165","56",6,87,"56"
"10136","51165","61",19,12,"61"
"10137","51165","62",68,138,"62"
"10138","51165","71",29,23,"71"
"10139","51165","72",51,92,"72"
"10140","51165","81",86,209,"81"
"10141","51169","44-45",44,68,"44-45"
"10142","51169","48-49",3,11,"48-49"
"10143","51169","52",15,20,"52"
"10144","51169","53",2,4,"53"
"10145","51169","54",4,20,"54"
"10146","51169","56",1,7,"56"
"10147","51169","62",17,36,"62"
"10148","51169","71",7,3,"71"
"10149","51169","72",22,23,"72"
"10150","51169","81",25,28,"81"
"10151","51177","23",1,345,"23"
"10152","51177","31-33",11,53,"31-33"
"10153","51177","42",21,95,"42"
"10154","51177","44-45",468,448,"44-45"
"10155","51177","48-49",22,82,"48-49"
"10156","51177","51",19,42,"51"
"10157","51177","52",85,100,"52"
"10158","51177","53",54,145,"53"
"10159","51177","54",24,250,"54"
"10160","51177","55",1,10,"55"
"10161","51177","56",19,146,"56"
"10162","51177","61",50,27,"61"
"10163","51177","62",223,279,"62"
"10164","51177","71",61,34,"71"
"10165","51177","72",212,205,"72"
"10166","51177","81",250,268,"81"
"10167","51179","22",1,5,"22"
"10168","51179","23",5,374,"23"
"10169","51179","31-33",19,43,"31-33"
"10170","51179","42",7,60,"42"
"10171","51179","44-45",364,275,"44-45"
"10172","51179","48-49",19,59,"48-49"
"10173","51179","51",13,32,"51"
"10174","51179","52",68,76,"52"
"10175","51179","53",43,104,"53"
"10176","51179","54",26,354,"54"
"10177","51179","56",20,169,"56"
"10178","51179","61",52,47,"61"
"10179","51179","62",228,213,"62"
"10180","51179","71",73,35,"71"
"10181","51179","72",236,213,"72"
"10182","51179","81",296,300,"81"
"10183","51191","22",1,6,"22"
"10184","51191","23",2,117,"23"
"10185","51191","31-33",4,57,"31-33"
